ingredient_name,form_id,effect_name,effect_form_id,base_cost,magnitude,duration,power_affects_magnitude,power_affects_duration,no_magnitude,no_duration,beneficial,harmful,hostile,duration_based,keyword_editor_ids,source_effect_form_id,resolved_effect_form_id
Silverside,0x106E1C,Resist Frost,0x3EAEB,0.365,1.54,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Silverside,0x106E1C,Stamina,0x3EB16,4.7,4.63,1,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Silverside,0x106E1C,Ravage Health,0x73F26,0.55,2.43,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26
Skeever Tail,0x3AD6F,Damage Stamina Regen,0x73F2C,0.345,4.02,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F2C,0x73F2C
Skeever Tail,0x3AD6F,Fortify Sneak,0x3EB22,0.89,0.99,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22
Skeever Tail,0x3AD6F,Ravage Health,0x73F26,0.55,3.48,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26
Skeever Tail,0x3AD6F,Damage Health,0x3EB42,7.9,2.09,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x3EB42,0x3EB42
Slaughterfish Egg,0x7E8C5,Waterbreathing,0x3AC2D,7.7,0,532,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D
Slaughterfish Egg,0x7E8C5,Stamina Fortification,0x3EAF9,0.13,3.33,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Slaughterfish Egg,0x7E8C5,Lingering Damage Health,0x10AA4A,12.4,0.24,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Slaughterfish Egg,0x7E8C5,Fortify Pickpocket,0x3EB20,0.27,1.68,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Slaughterfish Scales,0x3AD70,Fortify Block,0x3EB1C,0.49,1.4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyBlock;MagicAlchBeneficial,0x3EB1C,0x3EB1C
Slaughterfish Scales,0x3AD70,Lingering Damage Health,0x10AA4A,12.4,0.36,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Slaughterfish Scales,0x3AD70,Fortify Heavy Armor,0x3EB1E,0.51,1.09,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E
Slaughterfish Scales,0x3AD70,Waterwalking,0x40390E1,9.4,0,266,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x40390E1,0x40390E1
Sload Soap,0xFE00481E,Damage Undead,0x10DE5F,8.3,9.73,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x10DE5F,0x10DE5F
Sload Soap,0xFE00481E,Fortify Pickpocket,0x3EB20,0.27,3.64,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Sload Soap,0xFE00481E,Resist Fire,0x3EAEA,0.365,2.2,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Sload Soap,0xFE00481E,Fortify Sneak,0x3EB22,0.89,0.94,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22
Sload Soap,0x1CCA141,Damage Undead,0x10DE5F,8.3,9.73,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x10DE5F,0x10DE5F
Sload Soap,0x1CCA141,Fortify Pickpocket,0x3EB20,0.27,3.64,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Sload Soap,0x1CCA141,Resist Fire,0x3EAEA,0.365,2.2,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Sload Soap,0x1CCA141,Fortify Sneak,0x3EB22,0.89,0.94,60,1,0,0,0,1,0,0,0,MagicAlchFortifySneak;MagicAlchBeneficial,0x3EB22,0x3EB22
Small Antlers,0x6BC0B,Fortify Restoration,0x3EB28,0.235,3.1,60,1,0,0,0,1,0,0,0,MagicAlchFortifyRestoration;MagicAlchBeneficial,0x3EB28,0x3EB28
Small Antlers,0x6BC0B,Damage Undead,0x10DE5F,8.3,5.56,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageHealth,0x10DE5F,0x10DE5F
Small Antlers,0x6BC0B,Poison Aversion,0x90042,0.39,1.34,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;USKPMagicAlchWeaknessPoison,0x90042,0x90042
Small Antlers,0x6BC0B,Speed,0x80425F1,0.098,1,60,1,0,0,0,1,0,0,0,MagicAlchBeneficial;MagicAlchFortifySpeed_CACO,0x80425F1,0x80425F1
Snowberries,0x1B3BD,Fortify Enchanting,0x3EB29,0.71,1.12,60,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29
Snowberries,0x1B3BD,Resist Fire,0x3EAEA,0.365,0.55,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Snowberries,0x1B3BD,Resist Frost,0x3EAEB,0.365,0.55,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Snowberries,0x1B3BD,Resist Shock,0x3EAEC,0.365,0.55,60,1,0,0,0,1,0,0,0,MagicAlchResistShock;MagicAlchBeneficial,0x3EAEC,0x3EAEC
Snowberry Extract,0x85A46BE,Fortify Enchanting,0x3EB29,0.71,1.4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29
Snowberry Extract,0x85A46BE,Resist Fire,0x3EAEA,0.365,2.2,60,1,0,0,0,1,0,0,0,MagicAlchResistFire;MagicAlchBeneficial,0x3EAEA,0x3EAEA
Snowberry Extract,0x85A46BE,Resist Frost,0x3EAEB,0.365,2.2,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Snowberry Extract,0x85A46BE,Resist Shock,0x3EAEC,0.365,2.2,60,1,0,0,0,1,0,0,0,MagicAlchResistShock;MagicAlchBeneficial,0x3EAEC,0x3EAEC
Soul Husk,0x1CCA132,Protect Soul,0x2014DC5,1,1,1000,1,0,0,0,1,0,0,0,,0x2014DC5,0x2014DC5
Soul Husk,0x1CCA132,Resist Paralysis,0x806AE49,19,0,497,0,1,1,0,1,0,0,1,MagicAlchResistParalysis_CACO;MagicAlchDurationBased;MagicAlchBeneficial,0x806AE49,0x806AE49
Soul Husk,0x1CCA132,Paralysis,0x73F30,204,0,48,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful;MagicAlchDurationBased,0x73F30,0x73F30
Soul Husk,0x1CCA132,Etherealize,0x80425EF,174,0,48,0,1,1,0,1,0,0,1,MagicAlchDurationBased;MagicAlchBeneficial;MagicAlchEtherealize_CACO,0x80425EF,0x80425EF
Spadefish,0x50008F3,Health,0x3EB15,5.3,12.03,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Spadefish,0x50008F3,Fortify Lockpicking,0x3EB21,0.58,2.8,30,1,0,0,0,1,0,0,0,MagicAlchFortifyLockpicking;MagicAlchBeneficial,0x3EB21,0x3EB21
Spadefish,0x50008F3,Fortify Pickpocket,0x3EB20,0.27,2.24,60,1,0,0,0,1,0,0,0,MagicAlchFortifyPickPocket;MagicAlchBeneficial,0x3EB20,0x3EB20
Spadefish,0x50008F3,Cure Disease,0xAE722,45,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCureDisease_CACO,0xAE722,0xAE722
Spider Egg,0x9151B,Fortify Archery,0x3EB1B,0.325,3.22,60,1,0,0,0,1,0,0,0,MagicAlchFortifyMarksman;MagicAlchBeneficial,0x3EB1B,0x3EB1B
Spider Egg,0x9151B,Damage Stamina,0x3A2C6,4.6,13.88,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageStamina,0x3A2C6,0x3A2C6
Spider Egg,0x9151B,Damage Magicka Regen,0x73F2B,0.36,3.69,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagickaRegen_CACO,0x73F2B,0x73F2B
Spider Egg,0x9151B,Detect Life,0x804C7FF,18.6,0,333,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased;MagicAlchDetectLife_CACO,0x804C7FF,0x804C7FF
Spider Silk,0x1CC0638,Damage Stamina Regen,0x73F2C,0.345,4.36,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F2C,0x73F2C
Spider Silk,0x1CC0638,Resist Disease,0x806AE45,0.015,100,2498,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Spider Silk,0x1CC0638,Fortify Light Armor,0x3EB1F,0.51,1.71,60,1,0,0,0,1,0,0,0,MagicAlchFortifyLightArmor;MagicAlchBeneficial,0x3EB1F,0x3EB1F
Spider Silk,0x1CC0638,Fortify Lockpicking,0x3EB21,0.58,3.36,30,1,0,0,0,1,0,0,0,MagicAlchFortifyLockpicking;MagicAlchBeneficial,0x3EB21,0x3EB21
Spiky Grass Extract,0x85A46D6,Drain Intelligence,0x804C7FB,0.67,2.75,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDrainIntelligence_CACO,0x804C7FB,0x804C7FB
Spiky Grass Extract,0x85A46D6,Cure Poison,0x109ADD,35,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCurePoison_CACO,0x109ADD,0x109ADD
Spiky Grass Extract,0x85A46D6,Fortify Alteration,0x3EB24,0.172,4.15,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24
Spiky Grass Extract,0x85A46D6,Magicka,0x3EB17,4.7,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Spriggan Sap,0x63B5F,Fortify Alteration,0x3EB24,0.172,4.98,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24
Spriggan Sap,0x63B5F,Fortify Smithing,0x3EB1D,1.52,1.54,30,1,0,0,0,1,0,0,0,MagicAlchFortifySmithing;MagicAlchBeneficial,0x3EB1D,0x3EB1D
Spriggan Sap,0x63B5F,Damage Magicka Regen,0x73F2B,0.36,4.19,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagickaRegen_CACO,0x73F2B,0x73F2B
Spriggan Sap,0x63B5F,Fortify Enchanting,0x3EB29,0.71,1.4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyEnchanting;MagicAlchBeneficial,0x3EB29,0x3EB29
St. Jahn's Wort Nectar,0x80D042C,Waterbreathing,0x3AC2D,7.7,0,665,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x3AC2D,0x3AC2D
St. Jahn's Wort Nectar,0x80D042C,Cure Poison,0x109ADD,35,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCurePoison_CACO,0x109ADD,0x109ADD
St. Jahn's Wort Nectar,0x80D042C,Resist Shock,0x3EAEC,0.365,1.98,60,1,0,0,0,1,0,0,0,MagicAlchResistShock;MagicAlchBeneficial,0x3EAEC,0x3EAEC
St. Jahn's Wort Nectar,0x80D042C,Etherealize,0x80425EF,174,0,27,0,1,1,0,1,0,0,1,MagicAlchDurationBased;MagicAlchBeneficial;MagicAlchEtherealize_CACO,0x80425EF,0x80425EF
Stoneflower,0xFE00481F,Lingering Damage Undead,0x10DE5E,12.8,0.46,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5E,0x10DE5E
Stoneflower,0xFE00481F,Stamina,0x3EB16,4.7,9.71,1,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Stoneflower,0xFE00481F,Fortify Speech,0xD6947,0.27,2.75,60,1,0,0,0,1,0,0,0,MagicAlchFortifySpeechcraft;MagicAlchBeneficial,0xD6947,0xD6947
Stoneflower,0xFE00481F,Magicka,0x3EB17,4.7,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Stoneflower,0x821E932,Lingering Damage Undead,0x10DE5E,12.8,0.46,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5E,0x10DE5E
Stoneflower,0x821E932,Stamina,0x3EB16,4.7,9.71,1,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Stoneflower,0x821E932,Fortify Speech,0xD6947,0.27,2.75,60,1,0,0,0,1,0,0,0,MagicAlchFortifySpeechcraft;MagicAlchBeneficial,0xD6947,0xD6947
Stoneflower,0x821E932,Magicka,0x3EB17,4.7,9.25,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Sulfur,0x1CC0637,Resist Disease,0x806AE45,0.015,100,1998,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Sulfur,0x1CC0637,Lingering Damage Undead,0x10DE5E,12.8,0.42,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5E,0x10DE5E
Sulfur,0x1CC0637,Stamina,0x3EB16,4.7,8.33,1,1,0,0,0,1,0,0,0,MagicAlchRestoreStamina;MagicAlchBeneficial,0x3EB16,0x3EB16
Sulfur,0x1CC0637,Ravage Health,0x73F26,0.55,5.56,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26
Swamp Betty,0x833F5DA,Shock Aversion,0x73F2F,0.32,5.34,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessShock,0x73F2F,0x73F2F
Swamp Betty,0x833F5DA,Fortify Heavy Armor,0x3EB1E,0.51,1.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E
Swamp Betty,0x833F5DA,Fortify Two-handed,0x3EB1A,0.325,2.8,60,1,0,0,0,1,0,0,0,MagicAlchFortifyTwoHanded;MagicAlchBeneficial,0x3EB1A,0x3EB1A
Swamp Betty,0x833F5DA,Paralysis,0x73F30,204,0,53,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful;MagicAlchDurationBased,0x73F30,0x73F30
Swamp Fungal Pod,0x7E8B7,Lingering Damage Undead,0x10DE5E,12.8,0.48,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5E,0x10DE5E
Swamp Fungal Pod,0x7E8B7,Resist Shock,0x3EAEC,0.365,2.31,60,1,0,0,0,1,0,0,0,MagicAlchResistShock;MagicAlchBeneficial,0x3EAEC,0x3EAEC
Swamp Fungal Pod,0x7E8B7,Damage Magicka Regen,0x73F2B,0.36,2.68,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagickaRegen_CACO,0x73F2B,0x73F2B
Swamp Fungal Pod,0x7E8B7,Paralysis,0x73F30,204,0,42,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful;MagicAlchDurationBased,0x73F30,0x73F30
Taproot,0x3AD71,Fortify Illusion,0x3EB27,0.172,6.23,60,1,0,0,0,1,0,0,0,MagicAlchFortifyIllusion;MagicAlchBeneficial,0x3EB27,0x3EB27
Taproot,0x3AD71,Magicka,0x3EB17,4.7,12.03,1,1,0,0,0,1,0,0,0,MagicAlchRestoreMagicka;MagicAlchBeneficial,0x3EB17,0x3EB17
Taproot,0x3AD71,Magicka Regeneration,0x3EB07,0.0252,9.68,180,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Taproot,0x3AD71,Magic Aversion,0x73F51,0.43,4.98,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51
Thistle Branch,0x134AA,Fatigue,0x73F23,23.6,0,266,0,1,1,0,0,1,1,1,MagicAlchHarmful;MagicAlchDurationBased;MagicAlchFatigue_CACO,0x73F23,0x73F23
Thistle Branch,0x134AA,Fortify Heavy Armor,0x3EB1E,0.51,1.16,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E
Thistle Branch,0x134AA,Resist Poison,0x90041,0.157,1.32,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Thistle Branch,0x134AA,Resist Frost,0x3EAEB,0.365,0.55,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Thistle Extract,0x85A46BC,Fatigue,0x73F23,23.6,0,333,0,1,1,0,0,1,1,1,MagicAlchHarmful;MagicAlchDurationBased;MagicAlchFatigue_CACO,0x73F23,0x73F23
Thistle Extract,0x85A46BC,Fortify Heavy Armor,0x3EB1E,0.51,1.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHeavyArmor;MagicAlchBeneficial,0x3EB1E,0x3EB1E
Thistle Extract,0x85A46BC,Resist Poison,0x90041,0.157,3.31,60,1,0,0,0,1,0,0,0,MagicAlchResistPoison;MagicAlchBeneficial,0x90041,0x90041
Thistle Extract,0x85A46BC,Resist Frost,0x3EAEB,0.365,2.2,60,1,0,0,0,1,0,0,0,MagicAlchResistFrost;MagicAlchBeneficial,0x3EAEB,0x3EAEB
Thorn Hook,0x100306F,Lingering Damage Health,0x10AA4A,12.4,0.52,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Thorn Hook,0x100306F,Paralysis,0x73F30,204,0,53,0,1,1,0,0,1,1,1,MagicParalysis;MagicAlchHarmful;MagicAlchDurationBased,0x73F30,0x73F30
Thorn Hook,0x100306F,Magicka Regeneration,0x3EB07,0.0252,4.15,240,1,0,0,0,1,0,0,0,MagicAlchFortifyMagickaRate;MagicAlchBeneficial,0x3EB07,0x3EB07
Thorn Hook,0x100306F,Health Regeneration,0x3EB06,0.0252,4.15,180,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Tiger Lily Nectar,0x80D042E,Waterwalking,0x40390E1,9.4,0,665,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x40390E1,0x40390E1
Tiger Lily Nectar,0x80D042E,Fortify Smithing,0x3EB1D,1.52,1.26,30,1,0,0,0,1,0,0,0,MagicAlchFortifySmithing;MagicAlchBeneficial,0x3EB1D,0x3EB1D
Tiger Lily Nectar,0x80D042E,Drain Strength,0x80476F6,0.67,1.38,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x80476F6,0x80476F6
Tiger Lily Nectar,0x80D042E,Frenzy,0x73F29,0.62,1.4,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFrenzy,0x73F29,0x73F29
Tinder Polypore Cap,0x8A1001E,Fortify Alteration,0x3EB24,0.172,3.32,60,1,0,0,0,1,0,0,0,MagicAlchFortifyAlteration;MagicAlchBeneficial,0x3EB24,0x3EB24
Tinder Polypore Cap,0x8A1001E,Damage Magicka,0x3A2B6,4.6,6.11,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagicka,0x3A2B6,0x3A2B6
Tinder Polypore Cap,0x8A1001E,Invisibility,0x3EB3D,27,0,248,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D
Tinder Polypore Cap,0x8A1001E,Resist Disease,0x806AE45,0.015,100,1,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Torchbug Abdomen,0x4DA73,Lingering Damage Undead,0x10DE5E,12.8,0.42,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10DE5E,0x10DE5E
Torchbug Abdomen,0x4DA73,Stamina Fortification,0x3EAF9,0.13,5,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Torchbug Abdomen,0x4DA73,Magic Aversion,0x73F51,0.43,3.74,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessMagic,0x73F51,0x73F51
Torchbug Abdomen,0x4DA73,Detect Life,0x804C7FF,18.6,0,167,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased;MagicAlchDetectLife_CACO,0x804C7FF,0x804C7FF
Trama Root,0x4017008,Shock Aversion,0x73F2F,0.32,6.23,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessShock,0x73F2F,0x73F2F
Trama Root,0x4017008,Damage Magicka,0x3A2B6,4.6,11.1,1,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchDamageMagicka,0x3A2B6,0x3A2B6
Trama Root,0x4017008,Drain Strength,0x80476F6,0.67,2.75,30,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x80476F6,0x80476F6
Trama Root,0x4017008,Feather,0x3EB01,0.047,1.99,300,1,0,0,0,1,0,0,0,MagicAlchFortifyCarryWeight;MagicAlchBeneficial,0x3EB01,0x3EB01
Troll Fat,0x3AD72,Resist Disease,0x806AE45,0.015,100,3080,0,1,0,0,1,0,0,1,MagicAlchResistDisease_CACO;MagicAlchBeneficial;MagicAlchDurationBased,0x806AE45,0x806AE45
Troll Fat,0x3AD72,Frenzy,0x73F29,0.62,3.08,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicInfluence;MagicInfluenceFrenzy,0x73F29,0x73F29
Troll Fat,0x3AD72,Fortify Two-handed,0x3EB1A,0.325,2.94,60,1,0,0,0,1,0,0,0,MagicAlchFortifyTwoHanded;MagicAlchBeneficial,0x3EB1A,0x3EB1A
Troll Fat,0x3AD72,Lingering Damage Health,0x10AA4A,12.4,0.4,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x10AA4A,0x10AA4A
Troll's Blood,0x8102EA0,Health Regeneration,0x3EB06,0.0252,6.91,300,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Troll's Blood,0x8102EA0,Fire Aversion,0x73F2D,0.32,6.23,30,1,0,0,0,0,1,1,0,MagicAlchHarmful;MagicAlchWeaknessFire,0x73F2D,0x73F2D
Troll's Blood,0x8102EA0,Health Fortification,0x3EAF3,0.13,6.94,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHealth;MagicAlchBeneficial,0x3EAF3,0x3EAF3
Troll's Blood,0x8102EA0,Ravage Health,0x73F26,0.55,7.65,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26
Tundra Cotton,0x3F7F8,Fortify Unarmed,0x804C7FE,1.43,0.48,60,1,0,0,0,1,0,0,0,MagicAlchBeneficial;MagicAlchFortifyUnarmed_CACO,0x804C7FE,0x804C7FE
Tundra Cotton,0x3F7F8,Resist Paralysis,0x806AE49,19,0,199,0,1,1,0,1,0,0,1,MagicAlchResistParalysis_CACO;MagicAlchDurationBased;MagicAlchBeneficial,0x806AE49,0x806AE49
Tundra Cotton,0x3F7F8,Fortify Block,0x3EB1C,0.49,0.78,60,1,0,0,0,1,0,0,0,MagicAlchFortifyBlock;MagicAlchBeneficial,0x3EB1C,0x3EB1C
Tundra Cotton,0x3F7F8,Fortify Speech,0xD6947,0.27,1.38,60,1,0,0,0,1,0,0,0,MagicAlchFortifySpeechcraft;MagicAlchBeneficial,0xD6947,0xD6947
Tundra Cotton Extract,0x85A46BB,Fortify Unarmed,0x804C7FE,1.43,0.53,60,1,0,0,0,1,0,0,0,MagicAlchBeneficial;MagicAlchFortifyUnarmed_CACO,0x804C7FE,0x804C7FE
Tundra Cotton Extract,0x85A46BB,Resist Paralysis,0x806AE49,19,0,331,0,1,1,0,1,0,0,1,MagicAlchResistParalysis_CACO;MagicAlchDurationBased;MagicAlchBeneficial,0x806AE49,0x806AE49
Tundra Cotton Extract,0x85A46BB,Fortify Block,0x3EB1C,0.49,1.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyBlock;MagicAlchBeneficial,0x3EB1C,0x3EB1C
Tundra Cotton Extract,0x85A46BB,Fortify Speech,0xD6947,0.27,2.75,60,1,0,0,0,1,0,0,0,MagicAlchFortifySpeechcraft;MagicAlchBeneficial,0xD6947,0xD6947
Vampire Dust,0x3AD76,Health Regeneration,0x3EB06,0.0252,8.3,240,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
Vampire Dust,0x3AD76,Silence,0x73F27,113,0,98,0,1,1,0,0,1,1,1,MagicAlchHarmful;MagicAlchDurationBased;MagicAlchSilence_CACO,0x73F27,0x73F27
Vampire Dust,0x3AD76,Invisibility,0x3EB3D,27,0,331,0,1,1,0,1,0,0,1,MagicInvisibility;MagicAlchBeneficial;MagicAlchDurationBased,0x3EB3D,0x3EB3D
Vampire Dust,0x3AD76,Cure Disease,0xAE722,45,1,0,0,0,0,1,1,0,0,0,MagicAlchBeneficial;MagicAlchCureDisease_CACO,0xAE722,0xAE722
Violet Coprinus,0x8A10060,Fatigue,0x73F23,23.6,0,416,0,1,1,0,0,1,1,1,MagicAlchHarmful;MagicAlchDurationBased;MagicAlchFatigue_CACO,0x73F23,0x73F23
Violet Coprinus,0x8A10060,Ravage Health,0x73F26,0.55,8.34,10,1,0,0,0,0,1,1,0,MagicAlchHarmful,0x73F26,0x73F26
Violet Coprinus,0x8A10060,Speed,0x80425F1,0.098,1.75,120,1,0,0,0,1,0,0,0,MagicAlchBeneficial;MagicAlchFortifySpeed_CACO,0x80425F1,0x80425F1
Violet Coprinus,0x8A10060,Waterwalking,0x40390E1,9.4,0,532,0,1,1,0,1,0,0,1,MagicAlchBeneficial;MagicAlchDurationBased,0x40390E1,0x40390E1
Void Essence,0xFE004820,Health,0x3EB15,5.3,12.2,1,1,0,0,0,1,0,0,0,MagicAlchRestoreHealth;MagicAlchBeneficial,0x3EB15,0x3EB15
Void Essence,0xFE004820,Health Fortification,0x3EAF3,0.13,5.4,60,1,0,0,0,1,0,0,0,MagicAlchFortifyHealth;MagicAlchBeneficial,0x3EAF3,0x3EAF3
Void Essence,0xFE004820,Stamina Fortification,0x3EAF9,0.13,5.55,60,1,0,0,0,1,0,0,0,MagicAlchFortifyStamina;MagicAlchBeneficial,0x3EAF9,0x3EAF9
Void Essence,0xFE004820,Health Regeneration,0x3EB06,0.0252,4.8,240,1,0,0,0,1,0,0,0,MagicAlchFortifyHealRate;MagicAlchBeneficial,0x3EB06,0x3EB06
